2 		 2
3 		 19
3*		*21
1 		 1
1*		*77
4 		 6
4#		#10
3 		 11
3 		 13
3 		 15
3 		 7
3 		 13
3 		 15
3 		 17
3 		 19
3*		*21
8#		#30
1 		 1
1 		 3
1 		 5
1 		 1
1 		 9
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 1
1*		*87
6 		 18
6 		 22
6 		 38
6 		 54
6 		 62
6 		 64
6 		 68
6#		#70
7 		 71
7 		 73
7 		 73
7 		 73
7*		*75
8*		*84
9 		 1
9 		 1
9 		 3
9 		 1
9 		 3
9 		 3
9 		 1
9 		 3
9 		 3
9 		 5
9 		 7
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 5
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 1
9 		 1
9 		 1
9 		 1
9 		 3
9 		 5
9 		 11
9 		 11
9 		 11
9 		 11
9 		 15
9*		*21
9 		 23
9 		 29
9 		 31
9 		 33
9 		 33
9 		 35
9*		*37
8 		 108
8#		#110
8 		 112
8*		*118
5 		 29
5 		 29
5 		 29
5 		 31
5*		*37
0#		#0
4 		 14
4 		 22
4 		 4
4 		 6
4 		 12
4 		 14
4 		 22
4 		 26
4 		 28
4#		#30
0#		#0
4 		 4
4 		 4
4 		 6
4 		 6
4 		 8
4 		 12
4 		 14
4#		#20
4#		#20
5*		*21
3 		 3
3 		 5
3 		 7
3 		 9
3 		 11
3 		 11
3 		 13
3 		 15
3 		 5
3 		 5
3 		 5
3 		 7
3 		 9
3 		 13
3 		 15
3 		 17
3 		 19
3 		 19
3 		 19
3 		 7
3 		 9
3 		 9
3 		 11
3 		 13
3 		 15
3 		 17
3 		 17
3 		 19
3 		 27
3 		 27
3 		 27
3 		 29
3 		 29
3 		 29
3 		 31
3 		 33
3 		 35
3 		 35
3*		*37
6 		 42
6 		 42
6 		 44
6*		*48
4*		*52
0#		#0
2 		 2
2 		 4
2 		 2
2 		 4
2 		 6
2 		 8
2 		 8
2#		#10
3*		*37
5 		 17
5 		 19
5 		 27
5 		 29
5 		 31
5 		 31
5 		 33
5 		 35
5 		 35
5 		 35
5 		 35
5 		 35
5*		*37
2 		 2
2 		 4
2 		 6
2 		 2
2 		 4
2 		 46
2*		*48
7*		*161
3*		*185
8*		*302
1 		 355
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 3
1 		 3
1 		 3
1 		 1
1 		 1
1 		 7
1 		 9
1 		 9
1 		 11
1 		 73
1 		 73
1*		*75
9 		 1
9 		 1
9 		 71
9 		 1
9 		 27
9 		 39
9 		 41
9*		*43
5 		 53
5 		 55
5*		*59
1 		 85
1 		 1
1 		 3
1 		 11
1 		 11
1 		 11
1 		 11
1 		 13
1 		 13
1 		 13
1 		 15
1 		 17
1 		 19
1 		 19
1 		 19
1*		*21
3 		 5
3 		 7
3 		 7
3 		 7
3 		 9
3 		 11
3 		 5
3 		 7
3 		 11
3 		 13
3*		*21
7 		 5
7 		 7
7 		 11
7 		 15
7 		 17
7*		*21
8 		 26
8 		 26
8 		 28
8 		 28
8#		#30
6*		*94
3*		*101
6*		*114
5 		 125
5*		*127
6 		 128
6#		#130
4 		 28
4#		#30
3 		 31
3 		 33
3 		 35
3*		*37
9 		 1
9 		 1
9 		 1
9 		 1
9 		 1
9 		 7
9 		 9
9 		 9
9 		 9
9 		 11
9 		 13
9*		*25
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 1
1 		 1
1 		 5
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 7
1 		 7
1 		 9
1 		 9
1 		 11
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 41
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 5
1 		 1
1 		 1
1 		 13
1 		 13
1 		 1
1 		 3
1 		 17
1 		 17
1 		 19
1 		 19
1 		 19
1*		*21
2 		 2
2 		 4
2 		 6
2 		 8
2 		 12
2 		 14
2 		 16
2 		 18
2#		#20
1*		*21
2 		 2
2 		 4
2 		 6
2 		 6
2 		 8
2 		 8
2 		 8
2#		#10
0#		#0
1 		 1
1 		 1
1 		 5
1 		 7
1 		 7
1 		 9
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 3
1 		 5
1 		 45
1 		 45
1 		 1
1 		 71
1 		 73
1*		*75
0#		#0
3 		 3
3 		 5
3 		 7
3 		 9
3 		 11
3 		 11
3 		 17
3 		 19
3*		*21
9 		 47
9*		*49
7 		 51
7 		 51
7 		 53
7 		 55
7 		 57
7*		*59
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 5
1 		 7
1 		 9
1 		 9
1 		 11
1 		 11
1 		 13
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 3
1 		 5
1 		 7
1 		 7
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 1
1 		 3
1 		 3
1 		 3
1 		 5
1 		 5
1 		 5
1 		 7
1 		 1
1 		 9
1 		 11
1 		 1
1 		 3
1 		 1
1 		 3
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 1
1 		 3
1 		 3
1 		 3
1 		 1
1 		 1
1 		 3
1 		 5
1 		 11
1 		 11
1*		*21
2 		 2
2 		 4
2 		 6
2 		 6
2 		 2
2 		 4
2#		#70
2*		*82
8 		 106
8#		#110
2 		 2
2 		 2
2 		 4
2 		 2
2*		*32
2*		*32
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 3
1 		 3
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 5
1 		 39
1 		 83
1 		 85
1 		 1
1 		 1
1 		 1
1 		 1
1 		 5
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 3
1 		 1
1 		 3
1 		 5
1 		 7
1 		 9
1 		 11
1 		 11
1 		 1
1 		 3
1 		 5
1 		 1
1 		 1
1 		 1
1 		 1
1 		 3
1 		 1
1 		 3
1 		 19
1 		 19
1 		 19
1 		 19
1 		 19
1 		 19
1 		 19
1*		*21
2 		 22
2 		 2
2 		 2
2 		 2
2 		 2
2 		 2
2 		 4
2 		 4
2 		 6
2 		 6
2 		 6
2 		 8
2 		 8
2#		#10
0#		#0
7 		 3
7 		 3
7 		 3
7 		 3
7 		 5
7 		 7
7 		 9
7*		*37
2*		*56
0#		#0
3 		 3
3 		 5
3 		 7
3 		 9
3 		 11
3 		 11
3 		 11
3 		 13
3 		 13
3 		 15
3 		 17
3 		 17
3 		 19
3*		*21
5 		 29
5 		 31
5 		 33
5 		 33
5 		 35
5 		 35
5*		*37
7*		*43
